name,description,publisher,datasetId,dataId,prefecture,municipality,updatedAt,lat,lon,bbox,fileUrl
北又公民館,,,,863103fa-c69a-4f32-af83-d305dc235ab3,,,,35.3904392475,137.794931391,,
中下町集会所,,,,88219187-74c1-44df-8824-90af91f9be14,,,,35.3746697893,137.689329452,,
唐笠生活改善センター,,,,99174760-d14b-464c-ab3d-c44c711cb603,,,,35.3968159353,137.819573183,,
泰阜北保育所,,,,9f4b0684-936a-47e7-a2f0-e31e7bd64993,,,,35.377807,137.842428,,
下市田保育園,,,,a2d37e26-a13d-4c09-a27a-581d645d25ba,,,,35.546464,137.871415,,
ダサラ地区館,,,,a5061a1f-b12b-4bd3-bc31-46878214801a,,,,35.550472,137.885078,,
万場生活改善センター,,,,afb6b7f6-1a24-4aea-b398-7410688c82fb,,,,35.3869623849,137.833738867,,
町民会館,,,,b039c63e-ea1d-4a5a-8a5a-d2048aba3bac,,,,35.3165049991,137.813809,,
福島集会所,,,,be2ca5c8-fd5b-4069-ab29-6f558635817a,,,,35.2614762304,137.827540529,,
下山集会所,,,,bffbb201-f768-4c35-aa8b-ba01eeb7dacc,,,,35.2498255251,137.836686452,,
山村開発センター,,,,caeef134-4149-415c-beee-01d2481f212c,,,,35.377445482,137.845931812,,
下條保育所,,,,cf8ab7ca-cb69-4737-b695-6144b500cc67,,,,35.391203,137.795486,,
入野公民館,,,,e7098aa9-60e0-475c-9ee8-58ba8486679d,,,,35.380166748,137.774987002,,
下條中学校,,,,eae4d021-ed1f-466b-b595-57a05ea01968,,,,35.39623,137.791292,,
宮本集会所,,,,ef47bc9d-cf46-4b54-bc5b-7576e1d34e1c,,,,35.3774293875,137.68695563,,
小松原コミュニティーセンター,,,,f2e0c7b9-ca5a-4993-8dfa-a8659da63d3a,,,,35.4207885292,137.792717666,,
大河内多目的集会施設,,,,faa68811-b7f1-431f-a2aa-2f3f56d56957,,,,35.2319379861,137.750336365,,
浪合コアホール（浪合支所）,,,,fba06e2d-f835-4b9d-bf07-b3a759400a4e,,,,35.3742249991,137.69044,,
上清内路公民館,,,,2d681040-5d27-4ee1-a6d9-9787fa0dd242,,,,35.5040143209,137.682633316,,
大久那集会所,,,,3d26b3c1-716b-4e07-9cf2-c54be84201e1,,,,35.2711886877,137.811223848,,
どんぐり向方学園,,,,5e0f78d5-d589-4963-b77a-db43faed9aa6,,,,35.2469979991,137.785685,,
平谷保育所,,,,69775c10-5424-4008-8a4b-949001b9ed6b,,,,35.321652,137.627113,,
泰阜南小学校,,,,6a027c2a-54d4-484e-b13e-5ec56c7433dd,,,,35.345127,137.847676,,
浪合高齢者コミュニティーセンター,,,,8dddd7be-5a68-4aa5-9a64-92334ed6a9f8,,,,35.3752159991,137.692975,,
出原区民会館,,,,90e24e09-7b15-4816-b695-f243ab4f1bfe,,,,35.5722501635,137.873819044,,
新野保育園,,,,9577c46e-b422-4bc9-8544-1c765c4fe134,,,,35.260301,137.744327,,
高森中学校,,,,9c05ae15-b342-4685-b4fe-92cda1189ba1,,,,35.552435,137.87622,,
上平集会所,,,,a4fb25d9-ca67-4b83-b62f-492d1c164c63,,,,35.2252863596,137.842800751,,
吉田河原保育園,,,,a5eb8928-95a9-4734-a726-80141f795acb,,,,35.558018,137.888608,,
阿智高等学校第２体育館,,,,aa2b77b7-108b-4b13-a589-ee98494aa366,,,,35.448084,137.757126,,
Ａコープ喬木店駐車場,,,,b35d2258-e16e-4232-972f-2d4bf40ee0ed,,,,35.5180734424,137.874413038,,
阿智第二小学校体育館,,,,b95f8da1-1043-4c20-8f61-9f654dfeeb93,,,,35.425976,137.746322,,
下清内路公民館,,,,c5434288-460a-4e69-b023-253804af0bbf,,,,35.4902760283,137.704925333,,
下條小学校,,,,ca28d9ba-bf48-40d7-9900-7f2e6c4e4101,,,,35.397008,137.788236,,
智里東公民館,,,,cec1176d-0d47-41dd-ac69-14f39e169241,,,,35.445565,137.71821,,
福島文化センター庭,,,,d939a21a-d162-470c-b77a-89a8ab645014,,,,35.2615732653,137.82778415,,
あさぎり館,,,,dd833b17-7374-42c8-b5c3-0a50ecd687ab,,,,35.3537259365,137.848136287,,
牛牧伝承館,,,,f2a9d676-48f0-4c3a-a6af-eac72497712a,,,,35.5535171712,137.849853348,,
阿南第一中学校体育館,,,,f43adf56-9892-44c8-b938-6726200a5ccb,,,,35.327632,137.822885,,
高森荘,,,,f5ab4741-c067-4327-b9a7-3078fd5c5a38,,,,35.5731,137.902829,,
菅コミュニティー消防センター,,,,0fb6fcde-b02b-44fa-8baa-2ca3ebace13b,,,,35.9327810479,137.764896609,,
帰牛原公民館,,,,23bfb3b1-3810-44d3-a4c7-381e6e3bcd92,,,,35.520394726,137.884612449,,
りんごっ子公園,,,,2b461d5f-1e86-464e-9837-cb1dd24432d9,,,,35.56531801,137.908552543,,
蘭分館,,,,67e86ffa-b409-44ad-a3db-cabcf28a0007,,,,35.5602003356,137.627348644,,
下河原運動場,,,,78662528-e801-4852-a26d-ff945b7422e1,,,,35.7479306823,137.713065017,,
豊丘中央保育所,,,,78c5dae2-31fd-4068-89b5-e88569ba3000,,,,35.54552,137.892386,,
新茶屋旧道,,,,8263d422-6d45-4dfd-92f2-fbf8938a2ad3,,,,35.797886,137.690016,,
７区集会所,,,,91610a53-d549-4f31-acd0-f069c8173999,,,,35.9358405945,137.783945275,,
旧蘭小学校,,,,95f94e81-3d8d-4e22-9b5c-d1dca67ca398,,,,35.558373,137.633357,,
公民館鹿塩地区館,,,,9b009ef5-88c7-40b4-bd1f-6e768f677283,,,,35.58801,138.044968,,
旧庁舎,,,,a76931f0-514c-4e66-91e8-e7c68c156ce8,,,,35.936749622,137.784308391,,
田立分館,,,,b542e0c1-027f-4adb-93ee-91d17ea1851e,,,,35.5901119277,137.551017362,,
下切集会所,,,,be9d2ac1-85a7-4c4a-9316-1f70dbdb851b,,,,35.5893331755,137.548173768,,
大和知農産物集出荷センター,,,,cbbb9378-1a92-4ac1-9be9-f72dbaf1df35,,,,35.483659954,137.89964269,,
和合北集会所,,,,cf370013-b2b9-46ee-b54f-4a389a405221,,,,35.6025781564,137.609831072,,
塚野集会所,,,,d355df61-a0ce-46e1-bb1e-8e069481658d,,,,35.6059608311,137.530928478,,
喬木南保育園,,,,d6f60675-b1d6-43f2-b4d0-154b22e29774,,,,35.482139,137.888444,,
寝覚運動場,,,,e77b764e-15b9-44aa-98ea-dfaea5fda8be,,,,35.7730696331,137.708432433,,
加々須区民会館,,,,0c882e84-9a32-4026-ada6-e791e22a1363,,,,35.5026816608,137.911900998,,
喬木北保育園,,,,1dde63f4-8bd5-4f14-8c01-07ee9b94c142,,,,35.520829,137.883943,,
小野集会所,,,,396df229-eac3-460a-85b0-edb19c753995,,,,35.7631082324,137.705184334,,
堀越天神グランド,,,,41edcbf5-a859-46ec-a53e-e3709abe03ba,,,,35.557026967,137.93378122,,
御手形農事研修センター,,,,558dcbb3-2a9f-40db-ab93-38afeb7ea519,,,,35.5356679882,137.927270986,,
喬木村第一公民館,,,,59ff3ea4-8954-4aa0-89b9-9eb8df08bb5a,,,,35.5203929991,137.884555,,
ねざめホテル,,,,614da091-b870-4fa9-a9d6-7b033925e238,,,,35.7708711303,137.702757841,,
富田陶芸館,,,,7dd8c46d-42f5-4c4f-88df-67f8d519ae12,,,,35.4829759963,137.886457434,,
南木曽中学校,,,,961bfc42-e0cd-436d-9f5f-1fd5e9e1249e,,,,35.597701,137.605358,,
北上条公民館,,,,a80ac957-2180-4a7b-a71b-c3dedf79dc22,,,,35.8066734397,137.685006304,,
倉本集会所,,,,afe9070d-ae1a-467e-b46c-b72d3a202e9b,,,,35.7286165246,137.712219218,,
大島山の家,,,,b82a9334-caa5-4a47-91bb-32248f832057,,,,35.4997409807,137.943750018,,
上松中学校,,,,b98fe908-a6c9-4c69-a2d2-004deb60dbe0,,,,35.771236,137.706131,,
滝川会所,,,,c9129682-5da6-4fe4-a8a7-1611dafb99a4,,,,35.5766973314,137.92304571,,
村立豊丘中学校,,,,cd4d1e93-b1b7-4c3c-9f65-db73c5ea2667,,,,35.545075,137.896969,,
元組集会所,,,,cf92671a-4a50-4e1f-aef5-c544e62f4235,,,,35.588623,137.556122,,
平安祭典喬木斎場駐車場,,,,d20742ab-dbdc-473a-a1c7-61bd3edc2125,,,,35.5250852241,137.878477353,,
郷土館,,,,d215db50-c625-455c-92d8-bdbb9cf3d56c,,,,35.9317437793,137.783562876,,
下切生活改善センター,,,,dae7f445-69c4-4863-a9be-7f27f022482a,,,,35.5866791678,137.542176348,,
川向集会所,,,,dbbb988b-068d-466e-97b4-a8143719d495,,,,35.6085754021,137.607976969,,
西中生活改善センター,,,,e12f8f8f-9c8c-4b00-a5f8-b7cbf5142bb7,,,,35.7714109597,137.663219898,,
豊丘村民体育館,,,,ec8edea0-9309-4c1e-9304-54583f0b0b8a,,,,35.5375599991,137.90864,,
尾又集会所,,,,f33b6837-bc74-4160-aa87-d802b8f6a6f6,,,,35.5723723081,137.593063412,,
役場庁舎前,,,,f649364f-bacb-4d96-92e1-cc69f1db4470,,,,35.5138289991,137.87386,,
関西電力社宅前広場,,,,f9c359da-3ea0-400f-aae3-6bec7e7e21ce,,,,35.7789757167,137.689425811,,
三岳小中学校校庭,,,,5d59089b-90e4-485c-a0bd-442d6bbe400e,,,,35.8421421874,137.626217945,,
木曽合同庁舎駐車場,,,,672b8f03-b7e7-4fa1-a29c-70eba5ec6cfa,,,,35.8391692677,137.687907116,,
日義保健センター,,,,8655f49f-71d0-4f86-add9-e95cbbba79a3,,,,35.8780951459,137.755282768,,
木曽福島会館,,,,9bf85682-8025-44be-bb48-f507a49108c3,,,,35.8519909991,137.700018,,
大日向生活改善センター,,,,a3ab37d9-d6ff-450e-ad05-b7067192df73,,,,36.4541740279,137.944490232,,
元原生活改善センター,,,,a59be2b5-5ac3-452c-8090-4984c8196040,,,,35.8677136716,137.738654328,,
新地アクティビティーセンター,,,,ae5dfd49-e258-4ba1-8f34-8de7d4c8810f,,,,35.86006,137.750613,,
薮原保育所,,,,af0e3de4-1859-4ff9-b674-2e64aa7b3ea4,,,,35.9338535808,137.784847621,,
旭町生活改善センター,,,,baaa0afc-55e2-4d82-9b5b-2fd58df66689,,,,35.8881711759,137.76263942,,
徳音寺コミュニティーセンター,,,,bb6cecf6-7480-4c4f-9e0a-64320869f1f8,,,,35.8963349991,137.764339,,
屋敷野地区集会所,,,,c2d7f543-3e69-471b-bc92-d69dee92310b,,,,35.8658694391,137.573691184,,
王滝村国民体育館,,,,cc58872f-0bd2-418d-8c69-b0e871a75dc4,,,,35.8109457967,137.549849779,,
日義中学校体育館,,,,d4f35a2c-b993-42b1-aeeb-c8446e6b11f3,,,,35.881206,137.758905,,
生坂村総合グランド,,,,d684cee9-6624-4c1e-a8cf-cc23b0a9cae3,,,,36.4313196268,137.925659825,,
開田高原体育館,,,,df8b7832-f217-4795-86d8-f2c6be9ee156,,,,35.938563,137.572146,,
麻績村総合グランド,,,,e04f9107-2daf-4340-be54-fd598164ca73,,,,36.4546730415,138.038416096,,
込地公民館,,,,e30e171f-cf51-4e38-9f70-b03472335379,,,,36.4600789934,137.963646912,,
ふれあいの館,,,,e742942b-9e2e-40d0-aaa4-02998215a4f7,,,,36.168563,137.87721,,
開田中学校,,,,ec21e01e-9407-49dc-8125-82dcbfe6a839,,,,35.933541,137.602521,,
下条区公民館,,,,ff0b554d-36d8-4c8d-aed7-6fc1e5e6b877,,,,35.8098651492,137.551855062,,
山形村農業者トレーニングセンターグラウンド,,,,ff797b1a-84b2-487d-be40-0e03314296c4,,,,36.1687571292,137.877592259,,
木曽福島体育館,,,,3ab11dd5-5029-403f-8833-7f4b5d0d806a,,,,35.859601,137.700609,,
上中入生活改善センター,,,,7a27c27f-9801-46b0-a5ac-121139cf830a,,,,35.9045697556,137.682464812,,
木曽幼稚園,,,,7c9a7c8b-2795-4a41-8e93-e2c44269f150,,,,35.84716,137.697741,,
東区公民館,,,,93c52b80-5bb0-484a-b0ee-89941c4135a1,,,,35.8136765495,137.554736923,,
生坂村Ｂ＆Ｇ海洋センター,,,,96aaba02-0076-40f7-922a-d6c58d76c81c,,,,36.429458,137.925233,,
中央部分館,,,,9efb0f7c-1ed5-41db-967a-4352d7b75773,,,,35.860014604,137.59793584,,
山吹館,,,,a0ccae26-6859-43a4-bae1-05bd3da1ef57,,,,35.8882049301,137.759215362,,
須原地区館,,,,a3e068b3-1569-4ff2-8d8d-ef535918c15e,,,,35.6966260929,137.691904956,,
大桑中学校,,,,b86bc2f4-cf0d-4303-b3ce-9d92551623ba,,,,35.688086,137.672056,,
日義野球場,,,,ccd43ea1-ee34-4cc6-ac11-34340bfd558e,,,,35.8754292842,137.74627789,,
旧日向小学校校庭,,,,dbe3bc15-6a44-4c4f-8d31-535ad31e82fc,,,,36.4563805986,138.012511932,,
王滝村公民館,,,,dc3dc355-626d-41ca-9f1d-7bd6872e7d53,,,,35.808886,137.553712,,
小川テニスコート,,,,f521b8d2-2d2f-45a2-b68d-7489b0a12f9a,,,,35.8066516219,137.541937,,
倉本集会所,,,,f6d0917a-b9f0-4e7d-ba8e-3dd7839aba84,,,,35.8959358649,137.588414058,,
駒背グラウンド,,,,f7f44734-e90d-4aa2-be37-0aa5a93c30ed,,,,35.9601787098,137.58069131,,
川合生活改善センター,,,,fcf3101d-cb31-448d-b8e4-1a139a0f82ec,,,,35.8229928179,137.675187724,,
役場駐車場（多目的集会施設、ふれあいセンター）,,,,6b1a1959-56c3-451e-a49b-85a37e9752ab,,,,36.6983498372,137.862272406,,
乱橋活性化施設みなくる館,,,,7c6b4aec-717f-4ec0-b3ed-3c790f478ceb,,,,36.3831694074,138.007229957,,
東山夢の郷コミュニティーセンター,,,,9bf5c3b6-72bd-43b4-890c-3b8377985c04,,,,36.4080545432,137.908630665,,
坂城小学校,,,,b79758e4-0143-49bf-8e0e-17643ba08322,,,,36.466192,138.184105,,
旧北小谷小学校,,,,c6ca925d-ea52-4b3a-80dd-d58632705406,,,,36.8444843657,137.90027416,,
緑の体験館,,,,d4e901da-c115-4ef8-9cdb-a92251c2ca3e,,,,36.1146040018,137.834593666,,
Ｂ＆Ｇ体育館駐車場（Ｂ＆Ｇ体育館）,,,,ed9a7f57-d328-479c-9e80-31bcc51d09c4,,,,36.6900328523,137.858894756,,
コミュニティ施設赤芝,,,,f326cb6d-94b1-4284-b162-18daea30ac47,,,,36.4169753568,137.86454589,,
坂北デイサービスセンター,,,,f383184d-de33-4032-b327-6d91803b6aa4,,,,36.4260959991,138.015712,,
中心市街地コミュニティセンター,,,,f53d517a-8076-4453-9e68-f214690e7327,,,,36.4636,138.183077652,,
塩島基幹センター前（基幹センター）,,,,fc8165e8-524c-4624-bbaf-eb966006a12f,,,,36.7114555278,137.876605277,,
南条保育園,,,,ffd03a7a-8649-4488-99b3-64934ce192f2,,,,36.436035,138.196442,,
上五明公民館,,,,66cf0a99-c3c1-44c1-838a-74cac82b91ae,,,,36.4547367537,138.17142113,,
瑞穂体育館前（瑞穂体育館広場）,,,,863f6d5a-7609-4d9f-8ca7-83cd831eabc3,,,,36.69193,137.84449,,
北小学校,,,,8c242232-5e64-426d-bf69-605c4a37a511,,,,36.800688,138.436406,,
緑のコロシアム,,,,8ef478db-7cfd-430f-9d8c-abb679c24f70,,,,36.1119400086,137.832104287,,
高瀬中学校,,,,94b60338-ad43-4f74-8302-a2a68c98d5f2,,,,36.419549,137.874749,,
新地団地集会所,,,,9edd46e3-062b-4d8f-9f8e-520529567d41,,,,36.4311325766,138.197845925,,
松場公民館,,,,a4385cbc-ac34-435f-b49d-a3ee9fac5965,,,,36.4536418601,138.078842392,,
相道寺集落センター,,,,a75b4c74-abb4-4755-91cd-90d429e54d1f,,,,36.4202286393,137.892715501,,
中部会館,,,,a94a1898-8a2d-4f5c-8ea8-4c2bcc2c02a8,,,,36.4249653058,137.848615439,,
苅屋原公民館,,,,acaa1403-db04-4e83-b6f7-a6dfad96695f,,,,36.4686724431,138.165438667,,
八方第５駐車場（文化会館）,,,,ae7036da-82c4-4db5-b2de-ea156c76d551,,,,36.707301737,137.872477339,,
南条小学校,,,,b7a2d6e3-aa92-43b3-98b4-214aad4d4f48,,,,36.434862,138.194467,,
本城体育館,,,,c3908055-20fc-4be9-b4bb-3b3ec999be84,,,,36.41246,138.008218,,
入横尾公民館,,,,cbcd81e6-b181-4c30-8575-4bc5134035ad,,,,36.4409614379,138.20747979,,
本城公民館,,,,d2cfa765-90c5-4822-9955-70fa38330d8f,,,,36.412796,138.008318,,
土谷生活改善センター,,,,e58ccb3c-fde8-42c7-a8fb-f4cdba4d0f10,,,,36.8052368598,137.926499006,,
東松川南区公園（ふれあい公園）,,,,e6134607-a4c3-4d8c-86b5-196d9be15d77,,,,36.4254051915,137.855603209,,
月見区集会所,,,,e6903aff-65cf-4e1c-b8d6-61cacd96c240,,,,36.450168,138.177135,,
安曇養護学校グランド,,,,ead76733-8b56-487b-a477-965eb9060049,,,,36.391441,137.876721,,
森上基幹センター前（基幹センター）,,,,f4b1f8d5-7095-4d63-a4d3-eb192cc766e5,,,,36.70758,137.868548072,,
生涯学習センター（グリーンワークまつかわ）,,,,f4ffabd3-5c3f-4198-b13a-41224ec3f300,,,,36.411238,137.860658,,
６次産業センター,,,,f72b2f4a-5597-4acf-8753-01ccf1cf4f6e,,,,36.6955012356,138.327461072,,
鼠公民館,,,,f7946a93-5b4d-41ab-8400-ce871b9080ec,,,,36.4267420945,138.193361522,,
旧中土小学校,,,,fb5fe33c-cad8-43da-9bcc-8e753abe1f2c,,,,36.8176114114,137.920456011,,
南台コミュニティーセンター,,,,fd6da9e8-2e47-4a30-9730-4aca748bf30b,,,,36.3734751006,137.894729031,,
渋南転作研修センター,,,,fef66652-6aaf-4869-86d6-b455f88cb962,,,,36.385336373,137.889798507,,
部谷沢生活改善センター,,,,6723ef9d-7427-4f1b-9aba-64720d2cfb9e,,,,36.8332378795,138.423252012,,
中尾集落センター,,,,67f1587f-aae9-42d8-9344-06373ab20889,,,,36.916542,138.443186,,
星乃湯公会堂,,,,88d3e0c8-40a9-459e-a6f3-dd6f58b1064d,,,,36.739357,138.41606,,
本郷区民会館,,,,89f70a48-dba5-46ec-a82f-7a4d42cdef44,,,,36.7588730564,138.402744775,,
北部運動広場,,,,9fbe0453-63fe-43ba-95c6-058e9d09356c,,,,36.6875813277,138.365854871,,
木島平村体育館,,,,a4420a93-92d6-4b69-9073-41bc0030b32f,,,,36.857548,138.40626,,
ゆうゆう広場,,,,b1fdb603-3b8f-4f05-9123-afd123a1d5d4,,,,36.6810903674,138.372290525,,
寒沢集落センター,,,,b5e952c2-d03e-4743-b071-12e95e6e4206,,,,36.7226940182,138.403808042,,
旧山田保育園,,,,bd75e54b-4663-4ca8-97a4-5307f88ce3e9,,,,36.6862,138.370443,,
真湯生活改善センター,,,,c91143ce-1468-4fef-9f4a-5ce3b238a092,,,,36.924954873,138.44618158,,
こばと保育園,,,,d368a73b-b1ad-4f52-b94f-0afa8b6b130d,,,,36.949367373,138.437010727,,
角間公会堂,,,,d51e1672-0017-4bba-80ae-6b0d4bc41414,,,,36.7273064608,138.427823635,,
下高井農林高等学校,,,,dea97b39-711c-43c2-8eb6-24ddb4976759,,,,36.863319,138.407379,,
虫生活性化センター,,,,e07342e1-8453-4462-bdb7-b9a69c88807e,,,,36.9600554149,138.447533423,,
ほなみふれあいセンター,,,,e31ba33f-731f-476b-a044-b54cc6b07ca8,,,,36.731563,138.406439,,
山ノ内中学校,,,,e75fb41b-9b8d-41a2-9eb5-d032d3d71e36,,,,36.744056,138.415104,,
矢垂農業改善施設,,,,ec67179e-b165-4e1c-ae19-4791c039fa4e,,,,36.9443976495,138.436379935,,
乗廻公会堂,,,,f006cd6c-51de-42b6-8765-403bf9dd929c,,,,36.7849490368,138.44372662,,
穂波温泉区コミュニティーセンター,,,,f3919160-bfff-4d3e-b973-df0986586bad,,,,36.7356559533,138.419403711,,
糠千分館,,,,f4d5949f-07b7-4753-8f77-ff0908d7e658,,,,36.8179444319,138.437036317,,
総合会館,,,,f6c23a8e-adc7-44f9-8a07-369c0f50d1a2,,,,36.805879,138.201825,,
創作館,,,,f9910bb3-4cd8-47c2-9165-4a770844fa39,,,,36.8450110164,138.417280321,,
南小学校,,,,fbc87540-95dd-4264-9474-b9562cdc780d,,,,36.731835,138.409299,,
カリヨンホール,,,,fc247ecb-36f0-4fc5-8253-1a09827937cc,,,,36.6700227636,138.458750134,,
中須賀川多目的集会所,,,,fc89d246-27e8-4391-bcf1-abdef64d762d,,,,36.7951909386,138.437208266,,
野沢温泉中学校体育館,,,,500d51ff-98e8-4fd4-860b-0e796fb48a42,,,,36.921035,138.437152,,
千石生活改善センター,,,,52295729-1001-4397-8b97-11ee1cb245df,,,,36.8516209626,138.425349531,,
和栗生活改善センター,,,,6b802f6d-e976-42f5-aa97-ca08a78a8982,,,,36.86873594,138.414653965,,
富士里小学校,,,,7d1e758b-6d78-44b3-82bc-43c167934c25,,,,36.775351,138.203181,,
馬曲分館,,,,95284dbf-4dcf-4c05-9632-c9679fa46399,,,,36.8673482076,138.447311094,,
いこいの家,,,,a90bcdc0-9d93-4a0d-b66d-4a0ef9a1d062,,,,36.7863119839,138.208495085,,
上松川コミュティセンター,,,,b26d7b1c-9cbe-4ce1-b506-ac122fc37e7c,,,,36.6891735871,138.322115826,,
小川村保健センター,,,,cefcbcff-e90b-49fa-b7ae-9006a54c2b30,,,,36.6167667693,137.965171928,,
新田生活改善センター,,,,eddf2e68-fcec-470d-867b-d018ed60f4e4,,,,36.9199419962,138.44565084,,
下手集会所,,,,eea207c2-f2d3-434b-8fee-69a8ad75ab2c,,,,36.7502272923,138.409596507,,
高山村高齢者交流センター,,,,f1e8de47-2d78-40a1-a9f5-6f51c34b0741,,,,36.672433,138.422336,,
古海小学校,,,,f8d610fe-5b73-46f3-a30f-7106e143b5dc,,,,36.849011,138.246092,,
金倉公会堂,,,,fb5a85c1-b5e3-43fe-b5f8-df7efe4983ab,,,,36.7369605069,138.426571578,,
東小学校,,,,29412378-ed88-45f9-8d86-844686085eb8,,,,35.651881,138.583017,,
山梨学院大第３駐車場,,,,36a596ba-973c-4ed9-ad0f-702df368baa4,,,,35.6564806995,138.602523359,,
千代田小学校,,,,3996f802-5681-4f3e-a4cd-38ea80e48779,,,,35.712539,138.552462,,
千塚公園,,,,4dd48dd4-d619-4316-873a-840ad891660a,,,,35.68445811,138.54198452,,
県営能泉駐車場,,,,5978aab6-af92-48eb-977b-dd6d33352d17,,,,35.7382643195,138.565335334,,
甲府東高等学校,,,,6a85eede-0771-4518-a4f7-398cd65c9a26,,,,35.655908,138.59596,,
支援センターみさき,,,,72674d71-0889-4885-a111-04010a1f495a,,,,35.6744262499,138.563264232,,
荒川緑地（千秋橋上流右岸）,,,,74bf8574-5936-47f4-9013-ee26294c9b50,,,,35.6484320293,138.565339436,,
和田堀公園,,,,76ccd75a-90cd-45a3-8d24-bd1aa90fd0af,,,,35.69081051,138.56159786,,
特別養護老人ホーム「フランセーズ悠さかえ」,,,,842c772d-c1b0-486b-bb40-7d7d51046a65,,,,36.984127,138.528666,,
小川中学校体育館,,,,9bd868c0-9fae-46c0-b776-027186bf7303,,,,36.61664,137.974374,,
大津ケアセンター,,,,aa9928c4-b63a-4573-9406-352a6cd21c2c,,,,35.598370136,138.56441171,,
旧上九一色小学校,,,,b325c284-4f3b-4262-a782-05c469843c30,,,,35.530705,138.612946,,
かえで支援学校,,,,b3b24790-c4ef-4de1-94f2-7912523b82ad,,,,35.664629,138.587377,,
きぼうの家,,,,b535f1f2-0a2f-4892-b224-9a939ffeb30d,,,,35.690847,138.548352,,
甲府市貢川福祉センター,,,,b691b455-cd95-4050-bbb4-2f2c6caa1e0d,,,,35.647381,138.541632,,
月岡公民館,,,,bb94907e-e614-4f3a-92a0-e24b74d219b7,,,,36.974476,138.543494,,
牟礼西小学校,,,,c14e8dc4-44d3-4ce1-9a5f-4c450f3a75b8,,,,36.735411,138.212542,,
千塚小学校,,,,cee85fac-e541-4a24-bd00-b8b8a167cb7c,,,,35.680848,138.54102,,
飯綱福祉センター,,,,d246074b-fd96-4086-8d1f-7d6441b5ebab,,,,36.7550505644,138.235508696,,
小川中学校グラウンド,,,,d3ece8d1-be5f-4ecf-a647-68d203ac5a2a,,,,36.6168800339,137.974258916,,
上条中学校,,,,dfe05210-248a-4d26-aec7-c7495be41064,,,,35.628868,138.556648,,
上九一色出張所,,,,e74604d4-06c4-40ad-b248-4dabb48ea488,,,,35.5307789991,138.610062,,
原向公民館,,,,ee21b60d-c20e-4bed-ac3b-0508ae6ced5e,,,,36.948349,138.575084,,
天代公民館,,,,f6e820ae-fbac-4cd3-80fc-e373497a2c9e,,,,36.938378,138.572348,,
甲府市上九の湯ふれあいセンター,,,,fcf8edba-0922-45ad-a654-a984d9cb12a4,,,,35.5309104525,138.609918567,,
北野公民館,,,,fd0467a9-4dfd-4e50-a634-baddfec3038d,,,,36.9355987457,138.575781594,,
北西中学校,,,,28cd80b0-47a9-46c5-be76-cf85650afc14,,,,35.691902,138.529077,,
市自治研修センター,,,,6a721c74-b9d2-4b35-aadc-d6e5dcc71580,,,,35.656464,138.565869,,
住吉第３公園,,,,6aa3a54f-ea08-42b6-8afa-fe33e85b193c,,,,35.63855056,138.58441772,,
山梨大学附属小・中学校校庭,,,,73e904d3-6ad2-4b8d-9bdb-a21c528860c6,,,,35.679738,138.567073,,
緑が丘運動公園,,,,77499498-e44c-4854-9708-9d4933785048,,,,35.68138269,138.55902736,,
甲府浄化センター,,,,781244f2-2c2f-494a-9549-7c9f0670225f,,,,35.5966124006,138.560673438,,
甲府城西高等学校,,,,7c1b03b3-a3b6-4ada-99a7-950fff99af73,,,,35.666878,138.546353,,
中央公園,,,,7daad0fc-518c-4c95-afd3-6dc1d123504b,,,,35.65986015,138.56772458,,
柳在家公民館,,,,84027c89-0ec6-4873-a8e2-6cd0c10c3a48,,,,36.972138,138.584591,,
ダイタ駅前第一・第二駐車場,,,,8d85f752-0650-4fea-aecf-bf0bbdd198ea,,,,35.6661348497,138.566553204,,
青倉公民館,,,,96a5e768-7cba-4f1f-a0b4-9ab2cda0ca34,,,,36.9901505492,138.564242378,,
春光園,,,,a151204f-8e44-4efa-94d8-a3806ebc164e,,,,35.631358,138.595648,,
倉井コミュニティ消防センター,,,,d3472d7e-edbf-430c-baeb-9f6a107487fd,,,,36.7560600854,138.257929826,,
山城小学校,,,,e7084e45-ceef-4e7f-91f5-a7d0281fc6f7,,,,35.626357,138.578047,,
ＮＡＣ湯村,,,,e8978fac-a825-4deb-86b1-2b6e1cffd058,,,,35.6834029991,138.546769,,
北中学校,,,,e96c4b8d-dbaa-460e-bffd-caff1bd79a13,,,,35.679488,138.556296,,
牟礼Ｂ＆Ｇ海洋センター,,,,f03e4eac-7335-4708-b023-3dc1f4657b12,,,,36.742018049,138.23831881,,
新紺屋小学校,,,,f32a7224-2710-4f06-aaf7-09cf98156885,,,,35.672211,138.569434,,
旧穴切小学校,,,,ff3a75c7-e28a-43ea-8a3c-6a313dbe5e6e,,,,35.6631608619,138.560395618,,
荒川緑地（千秋橋上流左岸）,,,,ff74265d-c42f-4cd3-8b34-64237217a5a9,,,,35.6485737402,138.566149571,,
第四保育園,,,,8cfb5951-c1d7-4cb9-9d1c-ca70e406dcee,,,,35.48674,138.79203,,
大月市民会館,,,,a101a631-acee-4316-963b-fe43c5bc6f2b,,,,35.6158675381,138.949188379,,
浅間町会館,,,,a8acdf7b-0525-4a5d-9fa9-104a5370c66d,,,,35.4992389991,138.797271,,
オーチャードヴィレッジ・フフ,,,,beac7472-2a76-40c2-8f17-e97b214b9de8,,,,35.7584113966,138.686053594,,
